match_id,participantId,skillSlot,time_stamp
KR_5382195226,5,3,1222007
KR_5382195226,3,2,1234193
KR_5382195226,7,2,1239379
KR_5382195226,9,2,1244432
KR_5382195226,8,3,1291377
KR_5382195226,10,1,1292863
KR_5382195226,6,3,1297948
KR_5382195226,2,2,1322919
KR_5382195226,7,2,1336096
KR_5382195226,9,2,1337384
KR_5382195226,10,4,1351388
KR_5382195226,2,3,1375796
KR_5382195226,1,2,1392782
KR_5382195226,4,3,1428720
KR_5382195226,6,2,1430437
KR_5382195226,9,2,1432617
KR_5382195226,8,3,1444144
KR_5382195226,2,3,1452830
KR_5382195226,5,4,1499929
KR_5382195226,3,3,1523515
KR_5382195226,10,1,1535340
KR_5382195226,7,4,1536496
KR_5382195226,4,3,1569064
KR_5382195226,9,4,1584026
KR_5382195226,8,4,1632726
KR_5383109443,8,1,28974
KR_5383109443,2,1,31232
KR_5383109443,9,1,37534
KR_5383109443,4,1,52065
KR_5383109443,10,2,95050
KR_5383109443,6,1,95713
KR_5383109443,1,1,100397
KR_5383109443,3,2,102497
KR_5383109443,2,2,108414
KR_5383109443,7,1,110376
KR_5383109443,8,2,126243
KR_5383109443,9,2,126574
KR_5383109443,5,1,126741
KR_5383109443,3,1,136372
KR_5383109443,1,3,143928
KR_5383109443,10,1,150551
KR_5383109443,7,3,152349
KR_5383109443,6,2,155738
KR_5383109443,2,3,161158
KR_5383109443,3,3,161158
KR_5383109443,5,3,162884
KR_5383109443,4,2,163018
KR_5383109443,6,3,165579
KR_5383109443,9,3,165912
KR_5383109443,8,3,166212
KR_5383109443,1,2,170705
KR_5383109443,8,1,189488
KR_5383109443,7,2,194177
KR_5383109443,2,1,210802
KR_5383109443,1,1,215356
KR_5383109443,3,2,216518
KR_5383109443,4,1,221239
KR_5383109443,6,1,245939
KR_5383109443,8,1,252317
KR_5383109443,9,1,254140
KR_5383109443,5,2,254636
KR_5383109443,4,3,280365
KR_5383109443,6,1,284286
KR_5383109443,7,1,286944
KR_5383109443,10,3,291062
KR_5383109443,3,2,292695
KR_5383109443,2,1,307698
KR_5383109443,5,1,309096
KR_5383109443,8,4,317938
KR_5383109443,1,1,321624
KR_5383109443,9,1,336119
KR_5383109443,7,1,341571
KR_5383109443,3,4,355457
KR_5383109443,1,4,367486
KR_5383109443,6,4,368979
KR_5383109443,2,4,374230
KR_5383109443,4,1,379444
KR_5383109443,8,1,397720
KR_5383109443,10,1,414463
KR_5383109443,7,4,437572
KR_5383109443,1,1,439099
KR_5383109443,3,2,441556
KR_5383109443,2,1,461264
KR_5383109443,5,1,472226
KR_5383109443,4,4,475048
KR_5383109443,9,4,480801
KR_5383109443,6,1,481764
KR_5383109443,8,2,512042
KR_5383109443,3,1,538402
KR_5383109443,2,3,555216
KR_5383109443,4,1,559402
KR_5383109443,10,1,560035
KR_5383109443,6,2,576730
KR_5383109443,1,3,580681
KR_5383109443,10,4,584636
KR_5383109443,7,1,590254
KR_5383109443,8,1,612654
KR_5383109443,10,1,616839
KR_5383109443,7,3,624900
KR_5383109443,9,1,632134
KR_5383109443,5,4,637815
KR_5383109443,1,1,674846
KR_5383109443,9,3,688892
KR_5383109443,3,2,710158
KR_5383109443,8,2,718555
KR_5383109443,6,1,720143
KR_5383109443,2,1,724888
KR_5383109443,4,3,736330
KR_5383109443,1,3,753297
KR_5383109443,7,1,792208
KR_5383109443,6,2,825134
KR_5383109443,3,1,837536
KR_5383109443,5,1,842297
KR_5383109443,9,1,875922
KR_5383109443,4,1,880168
KR_5383109443,7,3,882292
KR_5383109443,2,3,893445
KR_5383109443,10,2,893610
KR_5383109443,8,4,899003
KR_5383109443,1,4,901344
KR_5383109443,6,4,917983
KR_5383109443,9,3,981845
KR_5383109443,4,3,998906
KR_5383109443,3,4,1021315
KR_5383109443,8,2,1023108
KR_5383109443,7,4,1030377
KR_5383109443,9,4,1048399
KR_5383109443,6,2,1066537
KR_5383109443,2,4,1071586
KR_5383109443,1,3,1094905
KR_5383109443,10,1,1106522
KR_5383109443,4,4,1121388
KR_5383109443,5,2,1122946
KR_5383109443,7,3,1140453
KR_5383109443,5,1,1178520
KR_5383109443,8,2,1196065
KR_5383109443,9,3,1199680
KR_5383109443,6,2,1210908
KR_5383109443,3,1,1217287
KR_5383109443,1,3,1221668
KR_5383109443,2,3,1245274
KR_5383109443,4,3,1254901
KR_5383109443,10,2,1261656
KR_5383109443,5,2,1274484
KR_5383109443,8,3,1320496
KR_5383109443,7,3,1350921
KR_5383109443,4,3,1354138
KR_5383109443,6,3,1367245
KR_5383109443,2,3,1410429
KR_5383109443,5,4,1463284
KR_5383109443,9,3,1464677
KR_5383109443,10,4,1470643
KR_5383109443,3,1,1482980
KR_5383109443,7,2,1496274
KR_5383109443,1,2,1536679
KR_5383109443,8,3,1548730
KR_5383109443,6,3,1553909
KR_5383109443,2,2,1560980
KR_5383109443,7,2,1567874
KR_5383109443,9,2,1567907
KR_5383109443,10,2,1593270
KR_5383109443,5,2,1603735
KR_5383109443,8,4,1638148
KR_5383109443,4,2,1694261
KR_5383109443,1,2,1695525
KR_5383109443,2,2,1697847
KR_5383109443,7,4,1701132
KR_5383109443,6,4,1711015
KR_5383109443,3,3,1734604
KR_5383109443,9,2,1757709
KR_5383109443,4,2,1779480
KR_5383109443,10,2,1795714
KR_5383109443,8,3,1814618
KR_5383109443,7,2,1823214
KR_5383109443,6,3,1837407
KR_5383705912,10,1,14906
KR_5383705912,7,3,78190
KR_5383705912,9,2,85356
KR_5383705912,3,3,87140
KR_5383705912,8,3,88989
KR_5383705912,2,3,90343
KR_5383705912,5,2,90574
KR_5383705912,4,1,94207
KR_5383705912,6,1,100614
KR_5383705912,1,3,103553
KR_5383705912,7,2,110720
KR_5383705912,2,1,117325
KR_5383705912,3,2,126308
KR_5383705912,8,1,139684
KR_5383705912,1,2,141138
KR_5383705912,6,2,141303
KR_5383705912,9,3,143846
KR_5383705912,7,1,153456
KR_5383705912,2,2,155041
KR_5383705912,10,2,157255
KR_5383705912,3,1,157453
KR_5383705912,6,3,170894
KR_5383705912,8,2,178721
KR_5383705912,3,1,188478
KR_5383705912,5,3,191748
KR_5383705912,9,2,194787
KR_5383705912,1,1,199972
KR_5383705912,6,1,201160
KR_5383705912,8,1,211563
KR_5383705912,4,2,212158
KR_5383705912,4,3,213016
KR_5383705912,2,1,225170
KR_5383705912,10,3,227085
KR_5383705912,7,2,232865
KR_5383705912,5,1,237522
KR_5383705912,1,1,252416
KR_5383705912,3,1,254629
KR_5383705912,8,1,265693
KR_5383705912,5,2,283761
KR_5383705912,6,1,285115
KR_5383705912,2,1,314377
KR_5383705912,1,1,327258
KR_5383705912,7,2,330098
KR_5383705912,6,2,330989
KR_5383705912,8,4,336306
KR_5383705912,10,1,336935
KR_5383705912,9,1,337529
KR_5383705912,4,1,348692
KR_5383705912,3,4,372209
KR_5383705912,2,4,400743
KR_5383705912,7,4,403121
KR_5383705912,9,2,405202
KR_5383705912,6,1,408803
KR_5383705912,1,4,414252
KR_5383705912,4,1,415111
KR_5383705912,8,1,415309
KR_5383705912,5,2,435216
KR_5383705912,10,1,454902
KR_5383705912,3,1,456751
KR_5383705912,7,2,477694
KR_5383705912,6,2,484698
KR_5383705912,4,4,498506
KR_5383705912,5,4,503196
KR_5383705912,2,1,516901
KR_5383705912,8,2,520468
KR_5383705912,6,1,548265
KR_5383705912,3,2,548331
KR_5383705912,9,4,551799
KR_5383705912,1,1,564448
KR_5383705912,2,3,580862
KR_5383705912,10,4,586677
KR_5383705912,8,1,615149
KR_5383705912,7,3,652872
KR_5383705912,5,2,655779
KR_5383705912,3,1,656572
KR_5383705912,6,2,663312
KR_5383705912,10,1,668298
KR_5383705912,9,2,676158
KR_5383705912,2,1,683891
KR_5383705912,4,1,687325
KR_5383705912,1,3,711803
KR_5383705912,5,3,733865
KR_5383705912,8,2,734888
KR_5383705912,2,3,735813
KR_5383705912,6,1,743342
KR_5383705912,7,2,781858
KR_5383705912,4,3,803099
KR_5383705912,3,2,829458
KR_5383705912,5,2,838013
KR_5383705912,2,4,844190
KR_5383705912,1,1,852875
KR_5383705912,8,4,868168
KR_5383705912,4,1,876426
KR_5383705912,9,1,885343
KR_5383705912,1,3,910312
KR_5383705912,8,2,922732
KR_5383705912,7,3,930162
KR_5383705912,2,3,956190
KR_5383705912,3,4,963853
KR_5383705912,6,2,974884
KR_5383705912,4,3,1000818
KR_5383705912,10,2,1007623
KR_5383705912,5,3,1008184
KR_5383705912,1,4,1021664
KR_5383705912,9,2,1024768
KR_5383705912,3,2,1067773
KR_5383705912,8,2,1102859
KR_5383705912,9,1,1118481
KR_5383705912,2,3,1121586
KR_5383705912,4,4,1124065
KR_5383705912,7,4,1145672
KR_5383705912,6,2,1163177
KR_5383705912,5,4,1171104
KR_5383705912,1,3,1184051
KR_5383705912,3,2,1202515
KR_5383705912,10,1,1228111
KR_5383705912,4,3,1233395
KR_5383705912,8,3,1236004
KR_5383705912,1,3,1255355
KR_5383705912,2,2,1255851
KR_5383705912,9,4,1260677
KR_5383705912,4,3,1278947
KR_5383705912,3,3,1288095
KR_5383705912,7,3,1318884
KR_5383705912,6,3,1350164
KR_5383705912,10,2,1360238
KR_5383705912,2,2,1363707
KR_5383705912,5,3,1386863
KR_5383705912,1,2,1396510
KR_5383705912,8,3,1422610
KR_5383705912,4,2,1436086
KR_5383705912,9,1,1470170
KR_5383705912,3,3,1494118
KR_5383705912,2,4,1507069
KR_5383705912,5,3,1507168
KR_5383705912,10,4,1527877
KR_5383705912,6,3,1546604
KR_5383705912,1,2,1547396
KR_5383705912,7,3,1549444
KR_5383705912,4,2,1550006
KR_5383354119,1,3,4158
KR_5383354119,2,1,15787
KR_5383354119,7,1,34450
KR_5383354119,3,2,85779
KR_5383354119,4,1,87173
KR_5383354119,8,1,88500
KR_5383354119,5,1,89694
KR_5383354119,6,2,97457
KR_5383354119,2,2,103430
KR_5383354119,7,2,103827
KR_5383354119,9,1,110794
KR_5383354119,8,3,126719
KR_5383354119,3,3,127051
KR_5383354119,1,2,138053
KR_5383354119,5,3,138749
KR_5383354119,10,3,139675
KR_5383354119,9,2,140239
KR_5383354119,10,2,141001
KR_5383354119,7,3,141996
KR_5383354119,2,3,148365
KR_5383354119,4,2,152449
KR_5383354119,6,1,154875
KR_5383354119,1,1,164493
KR_5383354119,8,1,164727
KR_5383354119,3,1,167781
KR_5383354119,6,3,187495
KR_5383354119,9,3,196220
KR_5383354119,7,1,196387
KR_5383354119,10,1,196586
KR_5383354119,5,2,206508
KR_5383354119,4,3,207104
KR_5383354119,6,1,209634
KR_5383354119,3,1,210264
KR_5383354119,8,2,216141
KR_5383354119,2,1,220361
KR_5383354119,1,1,239609
KR_5383354119,1,1,269432
KR_5383354119,10,2,281905
KR_5383354119,9,3,281938
KR_5383354119,8,1,289007
KR_5383354119,3,1,290965
KR_5383354119,2,1,291031
KR_5383354119,5,2,291098
KR_5383354119,4,1,291662
KR_5383354119,7,1,296304
KR_5383354119,6,1,324823
KR_5383354119,8,4,333576
KR_5383354119,7,4,353141
KR_5383354119,3,4,358318
KR_5383354119,2,4,386893
KR_5383354119,9,3,394124
KR_5383354119,8,1,402930
KR_5383354119,3,1,407773
KR_5383354119,6,4,412680
KR_5383354119,1,4,413644
KR_5383354119,5,2,414505
KR_5383354119,4,1,414670
KR_5383354119,7,1,435409
KR_5383354119,10,2,471072
KR_5383354119,3,3,492202
KR_5383354119,8,3,497774
KR_5383354119,9,4,503345
KR_5383354119,6,1,503711
KR_5383354119,1,1,512200
KR_5383354119,7,2,530043
KR_5383354119,10,4,537476
KR_5383354119,2,1,539265
KR_5383354119,5,4,542803
KR_5383354119,4,4,543267
KR_5383354119,8,1,582756
KR_5383354119,6,3,594800
KR_5383354119,7,1,597059
KR_5383354119,1,2,617356
KR_5383354119,3,1,619547
KR_5383354119,9,3,627732
KR_5383354119,10,2,634275
KR_5383354119,4,1,664815
KR_5383354119,2,3,671619
KR_5383354119,7,2,676659
KR_5383354119,5,2,677155
KR_5383354119,1,1,706389
KR_5383354119,8,3,720092
KR_5383354119,6,1,723088
KR_5383354119,9,2,741658
KR_5383354119,3,3,752916
KR_5383354119,2,1,764246
KR_5383354119,5,3,790051
KR_5383354119,7,4,798011
KR_5383354119,10,3,809749
KR_5383354119,4,3,810444
KR_5383354119,8,4,818725
KR_5383354119,6,3,839651
KR_5383354119,1,2,847447
KR_5383354119,4,1,866149
KR_5383354119,7,2,874122
KR_5383354119,8,3,897530
KR_5383354119,9,3,897562
KR_5383354119,4,1,911052
KR_5383354119,3,4,918977
KR_5383354119,5,2,931716
KR_5383354119,9,2,959568
KR_5383354119,7,2,966395
KR_5383354119,6,4,992873
KR_5383354119,8,3,1002322
KR_5383354119,10,2,1030638
KR_5383354119,3,3,1069321
KR_5383354119,7,3,1073763
KR_5383354119,9,4,1076120
KR_5383354119,8,2,1078276
KR_5383354119,4,3,1111109
KR_5383354119,1,4,1116884
KR_5383354119,6,3,1153158
KR_5383665189,7,1,36627
KR_5383665189,9,1,85246
KR_5383665189,2,1,89672
KR_5383665189,4,1,89903
KR_5383665189,10,1,89936
KR_5383665189,5,1,90894
KR_5383665189,6,1,95815
KR_5383665189,8,1,100108
KR_5383665189,7,2,103741
KR_5383665189,2,3,107968
KR_5383665189,1,3,110940
KR_5383665189,8,3,124084
KR_5383665189,3,2,126230
KR_5383665189,7,3,142148
KR_5383665189,6,3,142611
KR_5383665189,9,2,142743
KR_5383665189,3,1,143733
KR_5383665189,10,2,145220
KR_5383665189,1,1,160312
KR_5383665189,5,3,162359
KR_5383665189,3,3,162657
KR_5383665189,4,2,165266
KR_5383665189,8,2,166323
KR_5383665189,2,2,167347
KR_5383665189,6,1,169990
KR_5383665189,1,2,180800
KR_5383665189,7,1,199922
KR_5383665189,8,1,201210
KR_5383665189,10,3,202994
KR_5383665189,9,3,203390
KR_5383665189,6,2,207056
KR_5383665189,3,1,209830
KR_5383665189,5,2,217062
KR_5383665189,4,3,217260
KR_5383665189,1,1,231562
KR_5383665189,2,1,255045
KR_5383665189,3,1,258514
KR_5383665189,4,1,263832
KR_5383665189,9,1,267663
KR_5383665189,1,1,267993
KR_5383665189,6,1,274433
KR_5383665189,7,1,282294
KR_5383665189,8,1,284540
KR_5383665189,10,1,334518
KR_5383665189,3,4,335409
KR_5383665189,1,4,338249
KR_5383665189,4,1,341719
KR_5383665189,2,1,346409
KR_5383665189,5,2,346706
KR_5383665189,6,2,347300
KR_5383665189,8,4,348852
KR_5383665189,10,1,392611
KR_5383665189,7,4,407044
KR_5383665189,9,1,409092
KR_5383665189,4,4,409257
KR_5383665189,8,1,424433
KR_5383665189,2,4,425522
KR_5383665189,3,1,427471
KR_5383665189,6,1,428032
KR_5383665189,1,1,462378
KR_5383665189,7,1,471660
KR_5383665189,9,4,486059
KR_5383665189,5,2,492730
KR_5383665189,3,2,513439
KR_5383665189,8,3,514958
KR_5383665189,4,1,518029
KR_5383665189,2,1,537152
KR_5383665189,6,2,543663
KR_5383665189,7,3,545413
KR_5383665189,1,3,570646
KR_5383665189,9,2,621440
KR_5383665189,3,1,623355
KR_5383665189,10,4,639208
KR_5383665189,2,3,639241
KR_5383665189,4,3,639472
KR_5383665189,5,4,641487
KR_5383665189,2,1,675305
KR_5383665189,9,2,682900
KR_5383665189,3,2,694099
KR_5383665189,1,1,696377
KR_5383665189,7,1,722732
KR_5383665189,6,1,722997
KR_5383665189,10,1,731089
KR_5383665189,8,1,731287
KR_5383665189,4,1,784562
KR_5383665189,1,3,787370
KR_5383665189,2,3,794074
KR_5383665189,3,4,810753
KR_5383665189,7,3,818746
KR_5383665189,6,2,837570
KR_5383665189,10,2,837901
KR_5383665189,5,2,844175
KR_5383665189,9,2,852563
KR_5383665189,2,4,873835
KR_5383665189,4,3,888664
KR_5383665189,1,4,916707
KR_5383665189,5,3,935697
KR_5383665189,7,4,938207
KR_5372316939,4,1,8861
KR_5372316939,8,2,31953
KR_5372316939,3,1,74682
KR_5372316939,7,1,77128
KR_5372316939,1,1,87635
KR_5372316939,2,1,87833
KR_5372316939,6,1,92194
KR_5372316939,5,2,95432
KR_5372316939,9,1,99098
KR_5372316939,2,3,102634
KR_5372316939,7,3,113536
KR_5372316939,3,3,129395
KR_5372316939,1,3,137552
KR_5372316939,6,3,141221
KR_5372316939,8,3,146475
KR_5372316939,10,2,147730
KR_5372316939,10,1,147730
KR_5372316939,7,2,147928
KR_5372316939,2,1,152487
KR_5372316939,5,1,157673
KR_5372316939,4,2,157706
KR_5372316939,3,2,157739
KR_5372316939,9,3,160152
KR_5372316939,6,1,172246
KR_5372316939,1,2,178093
KR_5372316939,5,3,200790
KR_5372316939,6,2,200856
KR_5372316939,4,3,200922
KR_5372316939,8,1,202111
KR_5372316939,1,1,218003
KR_5372316939,8,1,219621
KR_5372316939,10,3,223287
KR_5372316939,3,1,228840
KR_5372316939,9,2,231286
KR_5372316939,10,1,266275
KR_5372316939,9,1,267067
KR_5372316939,6,1,269348
KR_5372316939,3,1,276120
KR_5372316939,7,1,283885
KR_5372316939,5,1,283918
KR_5372316939,1,1,286660
KR_5372316939,6,2,296176
KR_5372316939,4,1,301205
KR_5372316939,2,2,304542
KR_5372316939,8,1,316105
KR_5372316939,8,4,344393
KR_5372316939,3,4,358205
KR_5372316939,7,1,365608
KR_5372316939,1,4,367721
KR_5372316939,2,1,374660
KR_5372316939,10,1,374792
KR_5372316939,9,1,384704
KR_5372316939,6,1,384836
KR_5372316939,4,1,387743
KR_5372316939,5,1,412522
KR_5372316939,7,4,427270
KR_5372316939,10,4,428989
KR_5372316939,8,1,434603
KR_5372316939,3,1,454656
KR_5372316939,1,1,473064
KR_5372316939,6,2,475379
KR_5372316939,9,4,478682
KR_5372316939,4,4,479245
KR_5372316939,2,4,485423
KR_5372316939,7,1,511688
KR_5372316939,2,1,537188
KR_5372316939,5,4,539005
KR_5372316939,8,3,545464
KR_5372316939,1,3,547049
KR_5372316939,9,1,588843
KR_5372316939,3,3,591520
KR_5372316939,7,2,593205
KR_5372316939,6,1,606651
KR_5372316939,1,1,630044
KR_5372316939,10,1,630374
KR_5372316939,8,1,637311
KR_5372316939,4,1,638368
KR_5372316939,7,1,671379
KR_5372316939,1,3,673163
KR_5372316939,9,3,679107
KR_5372316939,3,1,680330
KR_5372316939,5,1,727715
KR_5372316939,6,2,730789
KR_5372316939,7,2,738388
KR_5372316939,4,2,738982
KR_5372316939,3,3,750514
KR_5372316939,2,3,755636
KR_5372316939,9,1,776388
KR_5372316939,10,2,782505
KR_5372316939,8,3,794101
KR_5372316939,1,4,824894
KR_5372316939,7,4,851232
KR_5372316939,2,1,851960
KR_5372316939,3,4,874824
KR_5372316939,9,3,876442
KR_5372316939,10,1,880373
KR_5372316939,8,4,888961
KR_5372316939,1,3,914211
KR_5372316939,4,1,927458
KR_5372316939,2,3,938986
KR_5372316939,6,1,954217
KR_5372316939,8,3,966972
KR_5372316939,5,2,975368
KR_5372316939,4,2,979235
KR_5372316939,7,2,1002357
KR_5372316939,1,2,1014915
KR_5372316939,5,1,1032499
KR_5372316939,9,4,1032863
KR_5372316939,3,3,1033161
KR_5372316939,10,2,1037987
KR_5372316939,2,4,1076010
KR_5372316939,4,4,1077959
KR_5372316939,6,2,1097715
KR_5372316939,10,4,1109046
KR_5372316939,8,3,1118627
KR_5372316939,9,3,1122757
KR_5372316939,7,2,1139673
KR_5372316939,1,2,1161221
KR_5372316939,4,2,1202679
KR_5372316939,6,2,1211008
KR_5372316939,9,3,1224356
KR_5372316939,10,2,1249396
KR_5372316939,8,2,1254516
KR_5372316939,7,3,1254814
KR_5372316939,5,2,1261592
KR_5372316939,9,2,1284386
KR_5372316939,10,2,1294692
KR_5372316939,3,3,1329618
KR_5359597494,4,1,15318
KR_5359597494,6,1,22452
KR_5359597494,7,1,35203
KR_5359597494,9,1,38868
KR_5359597494,10,1,39497
KR_5359597494,2,1,40686
KR_5359597494,8,1,45210
KR_5359597494,3,2,82416
KR_5359597494,1,3,101441
KR_5359597494,7,2,104216
KR_5359597494,5,1,105075
KR_5359597494,2,3,106926
KR_5359597494,8,3,129294
KR_5359597494,3,3,130417
KR_5359597494,1,1,134413
KR_5359597494,6,3,140922
KR_5359597494,4,2,145646
KR_5359597494,5,2,152252
KR_5359597494,7,3,155885
KR_5359597494,6,1,168833
KR_5359597494,2,2,176265
KR_5359597494,1,2,185394
KR_5359597494,8,2,191109
KR_5359597494,10,3,192133
KR_5359597494,6,2,204059
KR_5359597494,4,3,207395
KR_5359597494,7,1,222889
KR_5359597494,9,2,224872
KR_5359597494,3,1,225400
KR_5359597494,10,2,229069
KR_5359597494,1,1,231911
KR_5359597494,8,1,238222
KR_5359597494,5,3,253317
KR_5359597494,1,1,279710
KR_5359597494,7,1,285658
KR_5359597494,3,1,289491
KR_5359597494,8,1,302046
KR_5359597494,4,1,302774
KR_5359597494,5,1,304062
KR_5359597494,6,1,309480
KR_5359597494,9,3,325797
KR_5359597494,8,4,344423
KR_5359597494,2,1,353770
KR_5359597494,1,4,361929
KR_5359597494,6,2,371642
KR_5359597494,3,1,375774
KR_5359597494,4,1,382742
KR_5359597494,5,1,395384
KR_5359597494,7,4,405064
KR_5359597494,10,1,429414
KR_5359597494,3,4,446334
KR_5359597494,7,1,446830
KR_5359597494,9,1,456180
KR_5359597494,8,1,461962
KR_5359597494,1,1,468932
KR_5359597494,2,1,473723
KR_5359597494,6,1,478874
KR_5359597494,5,4,500375
KR_5359597494,4,4,502951
KR_5359597494,9,1,516462
KR_5359597494,10,1,517057
KR_5359597494,3,1,540487
KR_5359597494,6,2,541940
KR_5359597494,7,3,549472
KR_5359597494,1,3,570313
KR_5359597494,2,4,571073
KR_5359597494,8,3,606217
KR_5359597494,4,1,606877
KR_5359597494,6,1,639427
KR_5359597494,9,4,640649
KR_5359597494,5,1,644450
KR_5359597494,3,3,646795
KR_5359597494,4,2,651618
KR_5359597494,10,4,670152
KR_5359597494,6,2,670251
KR_5359597494,8,1,678311
KR_5359597494,1,1,682143
KR_5359597494,2,1,689973
KR_5359597494,7,1,696120
KR_5359597494,1,3,704478
KR_5359597494,9,1,744417
KR_5359597494,4,1,776201
KR_5359597494,5,2,794143
KR_5359597494,7,3,807255
KR_5359597494,3,1,819276
KR_5359597494,1,3,824828
KR_5359597494,10,1,830245
KR_5359597494,9,3,830576
KR_5359597494,6,1,832131
KR_5359597494,8,3,841314
KR_5359597494,2,3,881086
KR_5359597494,7,4,890931
KR_5359597494,9,1,904178
KR_5359597494,10,2,904277
KR_5359597494,5,1,928392
KR_5359597494,9,1,929979
KR_5359597494,4,2,940152
KR_5359597494,6,2,942827
KR_5359597494,8,4,943753
KR_5359597494,7,2,974245
KR_5359597494,1,3,989838
KR_5359597494,4,4,1012864
KR_5359597494,3,3,1016993
KR_5359597494,9,3,1041715
KR_5359597494,2,1,1058766
KR_5359597494,8,3,1079441
KR_5359597494,10,1,1088000
KR_5359597494,4,2,1107698
KR_5359597494,3,4,1117642
KR_5359597494,6,2,1119228
KR_5359597494,1,4,1122832
KR_5359597494,5,2,1139482
KR_5359597494,5,4,1178515
KR_5359597494,9,4,1197805
KR_5359597494,4,2,1209466
KR_5359597494,2,3,1218650
KR_5359597494,1,2,1245081
KR_5359597494,8,3,1256877
KR_5359597494,7,3,1272528
KR_5359597494,6,3,1272594
KR_5359597494,10,2,1272792
KR_5359597494,9,3,1273189
KR_5359597494,3,3,1275369
KR_5359597494,2,4,1328898
KR_5359597494,10,4,1355880
KR_5359597494,8,2,1374089
KR_5359597494,7,3,1393534
KR_5359597494,4,3,1393699
KR_5359597494,3,3,1408137
KR_5359597494,6,3,1428196
KR_5359597494,9,3,1497752
KR_5359597494,10,2,1522056
KR_5359597494,7,2,1526683
KR_5359597494,2,3,1526848
KR_5359597494,1,2,1554072
KR_5359597494,8,2,1556123
KR_5359597494,9,3,1572278
KR_5359597494,6,3,1573037
KR_5359597494,3,2,1583742
KR_5359597494,4,3,1598609
KR_5359597494,1,4,1607369
KR_5359597494,5,2,1648144
KR_5359597494,2,3,1648474
KR_5359597494,6,3,1663515
KR_5359597494,10,2,1668908
KR_5359597494,9,2,1675123
KR_5359597494,8,4,1675619
